time,open,high,low,close
2013-02-28T18:00:00-06:00,55.4,55.4,55.4,55.4
2013-03-31T19:00:00-05:00,50.3,50.3,50.3,50.3
2013-04-30T19:00:00-05:00,57.4,57.4,57.4,57.4
2013-05-31T19:00:00-05:00,53.2,53.2,53.2,53.2
2013-06-30T19:00:00-05:00,52.2,52.2,52.2,52.2
2013-07-31T19:00:00-05:00,53.6,53.6,53.6,53.6
2013-08-31T19:00:00-05:00,56.7,56.7,56.7,56.7
2013-09-30T19:00:00-05:00,61.7,61.7,61.7,61.7
2013-10-31T19:00:00-05:00,62.2,62.2,62.2,62.2
2013-11-30T18:00:00-06:00,59.7,59.7,59.7,59.7
2013-12-31T18:00:00-06:00,58.8,58.8,58.8,58.8
2014-01-31T18:00:00-06:00,61.6,61.6,61.6,61.6
2014-02-28T18:00:00-06:00,61,61,61,61
2014-03-31T19:00:00-05:00,64,64,64,64
2014-04-30T19:00:00-05:00,66.2,66.2,66.2,66.2
2014-05-31T19:00:00-05:00,62.8,62.8,62.8,62.8
2014-06-30T19:00:00-05:00,51.8,51.8,51.8,51.8
2014-07-31T19:00:00-05:00,63.4,63.4,63.4,63.4
2014-08-31T19:00:00-05:00,61,61,61,61
2014-09-30T19:00:00-05:00,60.3,60.3,60.3,60.3
2014-10-31T19:00:00-05:00,59.9,59.9,59.9,59.9
2014-11-30T18:00:00-06:00,57.3,57.3,57.3,57.3
2014-12-31T18:00:00-06:00,58.6,58.6,58.6,58.6
2015-01-31T18:00:00-06:00,48.3,48.3,48.3,48.3
2015-02-28T18:00:00-06:00,49.1,49.1,49.1,49.1
2015-03-31T19:00:00-05:00,54.3,54.3,54.3,54.3
2015-04-30T19:00:00-05:00,49.8,49.8,49.8,49.8
2015-05-31T19:00:00-05:00,47.7,47.7,47.7,47.7
2015-06-30T19:00:00-05:00,52.6,52.6,52.6,52.6
2015-07-31T19:00:00-05:00,53.5,53.5,53.5,53.5
2015-08-31T19:00:00-05:00,48.1,48.1,48.1,48.1
2015-09-30T19:00:00-05:00,53.1,53.1,53.1,53.1
2015-10-31T19:00:00-05:00,47,47,47,47
2015-11-30T18:00:00-06:00,42,42,42,42
2015-12-31T18:00:00-06:00,55.2,55.2,55.2,55.2
2016-01-31T18:00:00-06:00,49.3,49.3,49.3,49.3
2016-02-29T18:00:00-06:00,53.6,53.6,53.6,53.6
2016-03-31T19:00:00-05:00,51.9,51.9,51.9,51.9
2016-04-30T19:00:00-05:00,50.5,50.5,50.5,50.5
2016-05-31T19:00:00-05:00,54.3,54.3,54.3,54.3
2016-06-30T19:00:00-05:00,54.9,54.9,54.9,54.9
2016-07-31T19:00:00-05:00,52,52,52,52
2016-08-31T19:00:00-05:00,54.4,54.4,54.4,54.4
2016-09-30T19:00:00-05:00,51.7,51.7,51.7,51.7
2016-10-31T19:00:00-05:00,56.4,56.4,56.4,56.4
2016-11-30T18:00:00-06:00,52.7,52.7,52.7,52.7
2016-12-31T18:00:00-06:00,50.9,50.9,50.9,50.9
2017-01-31T18:00:00-06:00,56.7,56.7,56.7,56.7
2017-02-28T18:00:00-06:00,58,58,58,58
2017-03-31T19:00:00-05:00,60.4,60.4,60.4,60.4
2017-04-30T19:00:00-05:00,59.6,59.6,59.6,59.6
2017-05-31T19:00:00-05:00,63.7,63.7,63.7,63.7
2017-06-30T19:00:00-05:00,60.1,60.1,60.1,60.1
2017-07-31T19:00:00-05:00,59.3,59.3,59.3,59.3
2017-08-31T19:00:00-05:00,65.4,65.4,65.4,65.4
2017-09-30T19:00:00-05:00,66.9,66.9,66.9,66.9
2017-10-31T19:00:00-05:00,62.5,62.5,62.5,62.5
2017-11-30T18:00:00-06:00,65.4,65.4,65.4,65.4
2017-12-31T18:00:00-06:00,65.7,65.7,65.7,65.7
2018-01-31T18:00:00-06:00,60.3,60.3,60.3,60.3
2018-02-28T18:00:00-06:00,58.5,58.5,58.5,58.5
2018-03-31T19:00:00-05:00,59.6,59.6,59.6,59.6
2018-04-30T19:00:00-05:00,62.9,62.9,62.9,62.9
2018-05-31T19:00:00-05:00,64.7,64.7,64.7,64.7
2018-06-30T19:00:00-05:00,67.1,67.1,67.1,67.1
2018-07-31T19:00:00-05:00,63.2,63.2,63.2,63.2
2018-08-31T19:00:00-05:00,61.3,61.3,61.3,61.3
2018-09-30T19:00:00-05:00,59.8,59.8,59.8,59.8
2018-10-31T19:00:00-05:00,63.3,63.3,63.3,63.3
2018-11-30T18:00:00-06:00,62.4,62.4,62.4,62.4
2018-12-31T18:00:00-06:00,58.4,58.4,58.4,58.4
2019-01-31T18:00:00-06:00,61.5,61.5,61.5,61.5
2019-02-28T18:00:00-06:00,57.4,57.4,57.4,57.4
2019-03-31T19:00:00-05:00,53.6,53.6,53.6,53.6
2019-04-30T19:00:00-05:00,53.5,53.5,53.5,53.5
2019-05-31T19:00:00-05:00,50.7,50.7,50.7,50.7
2019-06-30T19:00:00-05:00,47.2,47.2,47.2,47.2
2019-07-31T19:00:00-05:00,49.7,49.7,49.7,49.7
2019-08-31T19:00:00-05:00,46.7,46.7,46.7,46.7
2019-09-30T19:00:00-05:00,43.7,43.7,43.7,43.7
2019-10-31T19:00:00-05:00,46.2,46.2,46.2,46.2
2019-11-30T18:00:00-06:00,47.6,47.6,47.6,47.6
2019-12-31T18:00:00-06:00,43.2,43.2,43.2,43.2
2020-01-31T18:00:00-06:00,48.8,48.8,48.8,48.8
2020-02-29T18:00:00-06:00,47.8,47.8,47.8,47.8
2020-03-31T19:00:00-05:00,35.3,35.3,35.3,35.3
2020-04-30T19:00:00-05:00,32.9,32.9,32.9,32.9
2020-05-31T19:00:00-05:00,37.3,37.3,37.3,37.3
2020-06-30T19:00:00-05:00,53,53,53,53
2020-07-31T19:00:00-05:00,51,51,51,51
2020-08-31T19:00:00-05:00,61.5,61.5,61.5,61.5
2020-09-30T19:00:00-05:00,60.1,60.1,60.1,60.1
2020-10-31T19:00:00-05:00,57.8,57.8,57.8,57.8
2020-11-30T18:00:00-06:00,58.7,58.7,58.7,58.7
2020-12-31T18:00:00-06:00,63.8,63.8,63.8,63.8
2021-01-31T18:00:00-06:00,59.5,59.5,59.5,59.5
2021-02-28T18:00:00-06:00,66.3,66.3,66.3,66.3
2021-03-31T19:00:00-05:00,72.1,72.1,72.1,72.1
2021-04-30T19:00:00-05:00,75.2,75.2,75.2,75.2
2021-05-31T19:00:00-05:00,66.1,66.1,66.1,66.1
2021-06-30T19:00:00-05:00,73.4,73.4,73.4,73.4
2021-07-31T19:00:00-05:00,66.8,66.8,66.8,66.8
2021-08-31T19:00:00-05:00,64.7,64.7,64.7,64.7
2021-09-30T19:00:00-05:00,68.4,68.4,68.4,68.4
2021-10-31T19:00:00-05:00,61.8,61.8,61.8,61.8
2021-11-30T18:00:00-06:00,64.3,64.3,64.3,64.3
2021-12-31T18:00:00-06:00,65.2,65.2,65.2,65.2
2022-01-31T18:00:00-06:00,56.3,56.3,56.3,56.3
2022-02-28T18:00:00-06:00,62.9,62.9,62.9,62.9
2022-03-31T19:00:00-05:00,56.4,56.4,56.4,56.4
2022-04-30T19:00:00-05:00,60.3,60.3,60.3,60.3
2022-05-31T19:00:00-05:00,56,56,56,56
2022-06-30T19:00:00-05:00,52.1,52.1,52.1,52.1
2022-07-31T19:00:00-05:00,52.2,52.2,52.2,52.2
2022-08-31T19:00:00-05:00,45.7,45.7,45.7,45.7
2022-09-30T19:00:00-05:00,45.2,45.2,45.2,45.2
2022-10-31T19:00:00-05:00,37.2,37.2,37.2,37.2
